date,sigma,VaR_0.95,ES_0.95,VaR_0.99,ES_0.99
2014-04-24,0.010340226684045255,0.01525799634028244,0.022869137465874864,0.02716279978360887,0.03633899912838235
2014-04-25,0.009855350161344091,0.014517674681845585,0.021771912254398944,0.02586423507369737,0.034610141759919014
2014-04-28,0.010121058928942205,0.014923365504724801,0.022373183598894474,0.0265758389822447,0.03555754288003971
2014-04-29,0.010080446427637575,0.014861357317255509,0.02228128172646663,0.026467073227446687,0.03541273648326659
2014-04-30,0.009766174204736225,0.014381518590556922,0.02157011632643248,0.025625409837164017,0.03429217934587511
2014-05-01,0.009975383412329999,0.014700944465547244,0.02204353503469661,0.026185700305459716,0.03503812777432024
2014-05-02,0.009501054013680994,0.013976726421132641,0.020970176869523786,0.024915382215963847,0.03334687683198801
2014-05-05,0.009093807121383015,0.013354931633008594,0.020048619449017462,0.023824720124070373,0.03189481273407935
2014-05-06,0.009430503773126065,0.013869008541125213,0.020810529002513595,0.02472643915856434,0.033095325565800145
2014-05-07,0.008992440126098296,0.013200161957541763,0.019819236466689604,0.023553245642086374,0.031533382414168844
2014-05-08,0.008593266977110176,0.01259069436357356,0.018915949088752493,0.022484206123463017,0.030110105749676368
2014-05-09,0.008310949126145706,0.012159644374871263,0.018277093113622446,0.021728120850044944,0.029103483910842828
2014-05-12,0.00795193963743853,0.011611499666619281,0.01746469192749332,0.02076664502943518,0.027823413272565736
2014-05-13,0.007737552951742087,0.011284168687966414,0.016979557124017018,0.020192488576634787,0.02705900422425394
2014-05-14,0.007549285176836809,0.01099671671860391,0.01655352670294452,0.019688282088880727,0.02638772377521106
2014-05-15,0.0075070971229908925,0.010932302937925398,0.016458059518753027,0.0195752967919252,0.026237299647958373
2014-05-16,0.007271249854405865,0.010572205402074437,0.015924361645101363,0.01894366600434366,0.025396371557949618
2014-05-19,0.007555319111300112,0.011005929481358201,0.016567180869949034,0.01970444177900619,0.026409238143445663
2014-05-20,0.0072539823818696504,0.010545840991123361,0.01588528714815592,0.01889742138449698,0.025334803311744033
2014-05-21,0.007060021979452229,0.010249697375035675,0.01544637490226116,0.01837796927265545,0.024643225445607295
2014-05-22,0.007159053038489033,0.010400900484343712,0.015670471903470908,0.018643187802383304,0.024996326839687426
2014-05-23,0.00799408327953079,0.01167584563831637,0.017560058612498902,0.020879511385725805,0.02797367904695133
2014-05-26,0.00784361163302827,0.01144610174750909,0.01721955690448651,0.020476528026370882,0.027437163042110607
2014-05-27,0.007547062158997356,0.010993322559108478,0.016548496244457027,0.019682328547348676,0.026379797466982
2014-05-28,0.007601953725277706,0.011077132381775247,0.016672710157897667,0.019829335563581057,0.02657551675712541
2014-05-29,0.0073286732314904,0.010659880857094288,0.01605430478343737,0.019097453551306154,0.025601118176824034
2014-05-30,0.00704752077816483,0.010230610226790216,0.015418085982125667,0.01834448936991056,0.024598651635681496
2014-06-02,0.006857765092876402,0.009940886478467734,0.014988688574390844,0.017836298057516388,0.023922065949719348
2014-06-03,0.006618259649649582,0.009575203549654097,0.014446712631463736,0.01719487018496554,0.023068094410732376
2014-06-04,0.006388519853779886,0.009224431056608435,0.013926835334243222,0.016579596032864498,0.022248942894164972
2014-06-05,0.00618680685696471,0.00891645058459347,0.013470379772412736,0.01603938142784409,0.02152972267101206
2014-06-06,0.006016619903964275,0.008656604868435239,0.013085264373432218,0.015583597819220217,0.020922910515884345
2014-06-09,0.006590374813048682,0.009532628280464701,0.014383612142361998,0.01712019083247832,0.0229686692932668
2014-06-10,0.006938811711073212,0.010064630491603097,0.015172088653848208,0.018053351829602014,0.024211042702559464
2014-06-11,0.006745259475068103,0.009769110074249798,0.014734100046152245,0.017534992842450966,0.023520920179126378
2014-06-12,0.006889991532394592,0.009990090616083459,0.015061613659974448,0.01792260480805009,0.02403697132214279
2014-06-13,0.006639703425942729,0.009607944446119971,0.014495237670059165,0.01725229950941786,0.02314455352746906
2014-06-16,0.0066006790412350864,0.00954836103497584,0.014406929540548116,0.0171477869450127,0.023005409659096747
2014-06-17,0.006526606066156591,0.009435264555381465,0.014239310091183184,0.01694940952954363,0.022741297864087476
2014-06-18,0.00630357394803865,0.009094733513272169,0.013734611572053804,0.01635209944294397,0.02194606298931126
2014-06-19,0.006215416105473908,0.008960131904086878,0.013535119530425351,0.016116000853103475,0.021631730724146467
2014-06-20,0.006268691407797408,0.009041473974332186,0.013655676006397218,0.016258679296517822,0.021821687124728602
2014-06-23,0.006370184151259342,0.009196435645275683,0.013885343543789879,0.016530490549076644,0.022183565807578062
2014-06-24,0.007310926639477522,0.010632784914487322,0.016014146088877707,0.01904992578489515,0.025537841600355334
2014-06-25,0.007592040216592557,0.011061996187616305,0.016650276917362664,0.019802785850556757,0.026540169525953717
2014-06-26,0.007349700544416114,0.010691985886826221,0.016101887408686285,0.019153767530703393,0.025676092367548073
2014-06-27,0.007062472703359307,0.010253439201876765,0.01545192063593008,0.018384532641741128,0.024651963653968503
2014-06-30,0.007030297518132485,0.01020431332060098,0.01537911153348456,0.018298363157110982,0.02453724103190551
2014-07-01,0.011259823519050702,0.016662059894838373,0.024950089593935108,0.029625604108784162,0.0396178787807894
2014-07-02,0.010704929350069853,0.01581483353471612,0.0236944217209785,0.028139522700758778,0.03763936914411819
2014-07-03,0.01018078349377787,0.015014554471025423,0.022508334086109354,0.02673578942030337,0.03577049452682019
2014-07-04,0.010922725575957372,0.01614737028500483,0.024187271959791506,0.028722810361942883,0.03841593511982579
2014-07-07,0.01046764090200186,0.0154525355698178,0.023157462607838145,0.027504032240189148,0.0367933024391183
2014-07-08,0.010026717843607376,0.014779323165110724,0.022159699521070452,0.02632318083450002,0.03522116387859552
2014-07-09,0.009552500572459448,0.014055276319782217,0.021086595088786977,0.025053163037571626,0.033530312733835194
2014-07-10,0.009490661338230417,0.013960858623116138,0.020946659324365,0.024887549229729536,0.03330982110194218
2014-07-11,0.00922258130657467,0.01355154729469056,0.020340022055587124,0.02416959475628793,0.03235396509249054
2014-07-14,0.00944862986387001,0.013896683911930503,0.02085154646328683,0.024774983273749825,0.03315995526857381
2014-07-15,0.009014317467764963,0.0132335648325142,0.019868742618695097,0.023611836113072156,0.03161138743518348
2014-07-16,0.010137035877134265,0.014947759510679996,0.022409337773283276,0.02661862740387979,0.035614509681512224
2014-07-17,0.010010747295464443,0.014754938930911354,0.022123559829328118,0.02628040955305949,0.035164219896895825
2014-07-18,0.010009888510888767,0.014753627717042382,0.022121616489026944,0.026278109612164896,0.0351611578471325
2014-07-21,0.009533248922965835,0.014025882417595822,0.021043030605464058,0.025001604524281018,0.033461669781405384
2014-07-22,0.009410284191594079,0.013838136775981235,0.020764774189517502,0.024672288392756286,0.033023231391547114
2014-07-23,0.009287634913604547,0.013650872776517078,0.020487231611811853,0.024343817087925778,0.03258591777032319
2014-07-24,0.008859502428528765,0.012997189340543953,0.019518412264032243,0.023197220562301113,0.031059384793683344
2014-07-25,0.008495562949355228,0.012441517398971206,0.01869485502150778,0.022222541562448617,0.02976173596808396
2014-07-28,0.008264008085753923,0.012087973614905403,0.018170870414524025,0.021602406414213477,0.028936112714744132
2014-07-29,0.008011452032545895,0.01170236468684751,0.017599362296649056,0.020926027248351898,0.028035608414997245
2014-07-30,0.007973442530062573,0.011644330823384591,0.017513350740205724,0.02082423267539305,0.027900083172253294
2014-07-31,0.007652885496597702,0.011154896289998092,0.01678796346660832,0.01996573771495969,0.026757117152304236
2014-08-01,0.007730783435433011,0.0112738328203669,0.01696423841169323,0.02017435889913841,0.027034867093244416
2014-08-04,0.00750511683292708,0.010929279381296876,0.016453578328012038,0.019569993308106413,0.026230238800694732
2014-08-05,0.007438773921210245,0.01082798535667773,0.016303451209188233,0.01939231804466341,0.025993689026892523
2014-08-06,0.008347830701540373,0.0122159560909136,0.01836055228821094,0.021826894682167503,0.029234987459470823
2014-08-07,0.008004600520177416,0.011691903625604173,0.017583858035758973,0.02090767797435186,0.02801117892194327
2014-08-08,0.007730757193544379,0.011273792753591954,0.016964179029024747,0.020174288619822123,0.027034773526160016
2014-08-11,0.007414673327176702,0.010791187964127497,0.01624891406798404,0.019327773404049512,0.02590775686142673
2014-08-12,0.009402913985153421,0.01382688375959518,0.020748096177813775,0.024652549986088783,0.032996952462550834
2014-08-13,0.00923127774989575,0.01356482524287023,0.020359701203607947,0.024192885004154722,0.03238497280148687
2014-08-14,0.008832637236502626,0.012956170890312091,0.019457619124702646,0.023125271955476853,0.030963595282302532
2014-08-15,0.008494087073609349,0.012439263994797809,0.018691515267979682,0.022218588968189904,0.029756473641411627
2014-08-18,0.008299779097771284,0.012142589694877949,0.018251816499533068,0.021698206007860113,0.029063656480647848
2014-08-19,0.00799197106453212,0.011672620655382406,0.017555278889332088,0.02087385458914234,0.02796614781313558
2014-08-20,0.007656663269961166,0.011160664289294197,0.016796512175369354,0.019975855101432658,0.02677058703795558
2014-08-21,0.007493130810794062,0.010910978821529319,0.016426455204796273,0.019537893124605164,0.026187501894053444
2014-08-22,0.007202308011078724,0.010466943263368871,0.015768353413969118,0.01875903045160099,0.025150555132011768
2014-08-25,0.006933433251030575,0.010056418523664495,0.015159917757379925,0.01803894758836111,0.024191865469098257
2014-08-26,0.006693923203119477,0.0096907285643032,0.014617931394530537,0.017397507383844858,0.02333787751182339
2014-08-27,0.006457302133418028,0.009329449569464254,0.014082482489319589,0.016763804252532013,0.022494190385855546
2014-08-28,0.0073850283033368245,0.010745925196833102,0.016181830457973983,0.019248380032787702,0.02580205568699509
2014-08-29,0.007118050309693872,0.010338296487736563,0.015577686986761118,0.018533376965746272,0.02485012906255086
2014-09-01,0.00738031999887304,0.01073873643927141,0.016171176053978116,0.019235770558552634,0.025785267934888972
2014-09-02,0.007434946355249265,0.010822141332792589,0.01629478982495049,0.01938206730690012,0.025980041602640974
2014-09-03,0.0071777867889312175,0.010429503645245045,0.015712864435029568,0.018693359312179216,0.025063123190870805
2014-09-04,0.006997679158826491,0.0101545107900054,0.015305299574126043,0.018211006792537968,0.02442093824512755
2014-09-05,0.006740823911631749,0.009762337744541997,0.014724062826774503,0.01752311380546453,0.02350510490209975
2014-09-08,0.006533014768415709,0.00944504952302326,0.014253812318786148,0.01696657289836103,0.022764148490183458
2014-09-09,0.006391771213501193,0.009229395314328408,0.013934192823605508,0.016588303612620675,0.02226053581926762
2014-09-10,0.006194167697862546,0.008927689301433415,0.013487036590865763,0.016059094752325042,0.021555968206583502
2014-09-11,0.007226223438946413,0.010503457939564375,0.01582247154337138,0.0188230791922544,0.0252358270760083
2014-09-12,0.006971095251325099,0.010113921812053808,0.015245142952461668,0.01813981150360018,0.024326151671196734
2014-09-15,0.0067127743267634985,0.009719510933558356,0.014660589529454544,0.017447993234902225,0.023405092364450656
2014-09-16,0.0068763500534238945,0.009969262463219181,0.015030744409871174,0.017886071087911067,0.023988331781288463
2014-09-17,0.006904163147781526,0.010011728194548875,0.015093682553727564,0.017960558304996887,0.02408750109732811
2014-09-18,0.007484234234808802,0.010897395305769213,0.016406323177342235,0.01951406689447724,0.02615578059960816
2014-09-19,0.007212573527196842,0.010482616911321421,0.015791583210765348,0.01878652288799645,0.025187157467556946
2014-09-22,0.007022501786546241,0.010192410601730397,0.015361470602571519,0.018277485136724586,0.02450944486656354
2014-09-23,0.006988484881539295,0.010140472736417105,0.015284493879545055,0.01818638327818058,0.02438815547819317
2014-09-24,0.0068153292135335036,0.009876094311593277,0.014892660586838899,0.017722649050462457,0.02377075818525906
2014-09-25,0.00656913406904853,0.009500197378805402,0.014335546544758632,0.01706330525588409,0.02289293410078577
2014-09-26,0.006687165781173794,0.009680411162681615,0.01460264005049499,0.017379410096684485,0.023313783504018006
2014-09-29,0.006763724155558596,0.00979730241238792,0.014775883700355902,0.0175844437466341,0.023586757144678915
2014-09-30,0.006540953410401821,0.009457170441083296,0.014271776641091381,0.016987833652068716,0.02279245421143559
2014-10-01,0.006445106070349822,0.00931082831391912,0.014054884065282394,0.01673114155108382,0.022450704565209395
2014-10-02,0.006603154058396319,0.009552139953367796,0.014412530247328085,0.017154415374708774,0.023014234486565054
2014-10-03,0.006848006487581206,0.009925986794696855,0.014966605864139,0.017810163196657992,0.023887271036209124
2014-10-06,0.007534261701402319,0.01097377849881305,0.01651953013837818,0.019648047195859362,0.026334156640097663
2014-10-07,0.007280889936460965,0.010586924121584185,0.01594617614957072,0.018969483443983064,0.02543074386948309
2014-10-08,0.007945457162512245,0.011601602061015553,0.0174500227600066,0.020749284087467384,0.027800299605441257
2014-10-09,0.00764872497250272,0.011148543897267663,0.01677854863269445,0.019954595270416525,0.026742282545138253
2014-10-10,0.007671081506610744,0.011182678415300316,0.01682913914742569,0.020014469083375924,0.026821996156576152
2014-10-13,0.007448493787905646,0.01084282589338105,0.01632544625801214,0.019418349158327932,0.026028345815518238
2014-10-14,0.007333829035924524,0.010667752868855105,0.016065971833388655,0.019111261490803947,0.025619501517878854
2014-10-15,0.00708022386570326,0.010280542122580057,0.015492089672674288,0.018432072648115028,0.024715256526236618
2014-10-16,0.00804827227024129,0.011758582750949355,0.017682682670394648,0.021024636809844857,0.0281668932602474
2014-10-17,0.007708502943035028,0.011239814404727853,0.016913819971454108,0.02011468873613218,0.026955424613248364
2014-10-20,0.007445508280321079,0.010838267545383563,0.016318690364423828,0.019410353566442197,0.026017700802727292
2014-10-21,0.007393306753637948,0.010758564942766918,0.01620056373120351,0.019270550838983696,0.02583157301590766
2014-10-22,0.007275999939916539,0.01057945795198836,0.015935110595266946,0.018956387373856166,0.025413308282974393
2014-10-23,0.007025001845208684,0.010196227754115626,0.015367127975667909,0.01828418063093757,0.024518358981060313
2014-10-24,0.007006803117673746,0.010168441479632691,0.015325946145380735,0.018235441984631263,0.024453470287295234
2014-10-27,0.006882827206902643,0.009979151943903097,0.015045401535474803,0.0179034177783248,0.024011426474461105
2014-10-28,0.00684517134979638,0.009921658035087984,0.014960190241790058,0.017802570315372256,0.023877162176282066
2014-10-29,0.006596438271761531,0.009541886121585064,0.014397333119676836,0.017136429592525204,0.022990288932047586
2014-10-30,0.0064130072609594165,0.009261819045189482,0.013982247793422272,0.016645176611242325,0.022336254265936595
2014-10-31,0.006357366110034649,0.009176864737852671,0.013856337647783361,0.016496162106256086,0.022137862285169667
2014-11-03,0.006151505157775555,0.008862551063239531,0.013390495693590975,0.015944838717234854,0.02140385226915707
2014-11-04,0.006207856749689171,0.008948590089729494,0.013518013493401072,0.016095755878987098,0.02160477737141148
2014-11-05,0.006014917608446243,0.00865400576086443,0.013081412255475749,0.0155790388422806,0.020916840875446287
2014-11-06,0.005919797924200224,0.00850877463686876,0.012866166289181184,0.015324295501663279,0.020577685731207666
2014-11-07,0.005764249436210027,0.008271279296911415,0.012514176216164203,0.014907715676228728,0.02002306793260387
2014-11-10,0.005659453230673016,0.008111273817065022,0.012277033287194039,0.014627057306784708,0.01964941055047213
2014-11-11,0.0056570880980120275,0.008107662673089124,0.012271681237625492,0.014620723162597424,0.01964097752301688
2014-11-12,0.005566105133781344,0.00796874759715695,0.012065796239084856,0.01437705851598816,0.01931657211101924
2014-11-13,0.005434049721106112,0.007767122074905084,0.011766968555508968,0.01402339631411962,0.018845720332143264
2014-11-14,0.0053296773022881066,0.007607763643269832,0.011530784611869321,0.013743872902653692,0.018473573987889222
2014-11-17,0.007351356238971681,0.010694513842876584,0.016105634073504682,0.019158201703981723,0.025681995849359006
2014-11-18,0.007065938868149533,0.010258731429373408,0.015459764206853618,0.01839381549843679,0.024664322479890838
2014-11-19,0.007035446114330898,0.010212174326646388,0.015390762271947078,0.018312151791981562,0.024555598671548034
2014-11-20,0.006808768414639311,0.00986607711898729,0.014877814180347556,0.017705078346347183,0.02374736524916052
2014-11-21,0.006609906372653761,0.009562449556442632,0.01442781003319563,0.0171724989827913,0.02303831028259066
2014-11-24,0.006583138828610199,0.009521580197604188,0.014367237861108863,0.017100811890431514,0.022942868941158875
2014-11-25,0.0066182548556125275,0.009575196229997862,0.014446701783055793,0.017194857345887868,0.02306807731729539
2014-11-26,0.006397644809924204,0.00923836326893394,0.01394748416227759,0.016604033895853805,0.022281478492257298
2014-11-27,0.006198002093500883,0.008933543753041555,0.01349571342995403,0.016069363780885228,0.021569639982474017
2014-11-28,0.0064688310535894284,0.00934705221447113,0.014108571238270935,0.01679468025534313,0.02253529746705163
2014-12-01,0.006289401789226078,0.009073095105090835,0.013702541448584907,0.016314144490630043,0.021895531276508062
2014-12-02,0.006195948883059652,0.008930408859748506,0.013491067227972473,0.016063865006462928,0.02156231913307394
2014-12-03,0.006599114062582928,0.009545971586246232,0.014403388156397356,0.017143595721156084,0.022999829630475855
2014-12-04,0.006806312647452472,0.009862327591939932,0.01487225703426033,0.017698501470678255,0.02373860905867197
2014-12-05,0.006738630777959167,0.00975898921294345,0.014719099993052862,0.017517240297761024,0.02349728514772446
2014-12-08,0.006539789932341994,0.009455394013546638,0.014269143811081113,0.016984717700937835,0.02278830575812304
2014-12-09,0.006316279172811166,0.00911413216970124,0.013763362176146186,0.01638612574809311,0.021991364257649807
2014-12-10,0.006111944693174729,0.008802149151844317,0.013300974470959046,0.015838890458589227,0.021262796974617425
2014-12-11,0.005968373331210942,0.008582940788855423,0.012976087390192528,0.015454386991682854,0.02075088436303407
2014-12-12,0.007195352902462805,0.010456324028771863,0.015752614725530613,0.018740403732881095,0.025125756260100815
2014-12-15,0.00854820144808353,0.01252188718148629,0.0188139704770823,0.022363514559966633,0.029949421805880984
2014-12-16,0.008255272093646373,0.0120746352826448,0.018151101771706965,0.021579010249363643,0.02890496399209236
2014-12-17,0.007919820141714483,0.011562458813475653,0.01739200884460865,0.020680624688802794,0.027708889214885034
2014-12-18,0.007791308323023988,0.011366243739560182,0.017101199946181665,0.020336452709453584,0.027250672340535315
2014-12-19,0.0075223094584323255,0.010955529513920374,0.016492483453900027,0.01961603747751157,0.026291540175160936
2014-12-22,0.007365737583744638,0.010716471641438487,0.016138177563075826,0.01919671688450479,0.02573327342770128
2014-12-23,0.007500833693261077,0.010922739776031625,0.016443886027795833,0.019558522482530226,0.02621496700009182
2014-12-24,0.0076410507896071565,0.011136826761992187,0.016761182753844344,0.01993404277381374,0.026714919769205075
2014-12-25,0.00733142086260115,0.010664076009314388,0.016060522387271344,0.019104812077919073,0.025610915026267632
2014-12-26,0.007316540179963321,0.01064135580915345,0.016026848947973352,0.019064959603261752,0.02555785702774286
2014-12-29,0.007040664729437388,0.010220142239320027,0.015402571455926398,0.018326127946929522,0.024574205967957785
2014-12-30,0.00681024397680335,0.00986833004437605,0.014881153224272518,0.017709030100791442,0.02375262645773732
2014-12-31,0.006591333120831907,0.009534091448867698,0.01438578069334535,0.017122757309942723,0.022972086199210307
2015-01-01,0.006437828316090412,0.009299716455846457,0.014038415263262726,0.01671165074382421,0.022424755280209676
2015-01-02,0.006373461618833108,0.009201439765120806,0.01389276011251071,0.01653926804918216,0.02219525182185081
2015-01-05,0.006178978343466182,0.008904497813475496,0.013452664659436935,0.016018415613076195,0.021501809619725008
2015-01-06,0.006787781017180915,0.009834033033193822,0.01483032187965555,0.017648871265953738,0.02367253337951527
2015-01-07,0.006640254755714345,0.009608786230268632,0.014496485272071084,0.017253776044889108,0.023146519328025462
2015-01-08,0.006581528505723226,0.009519121516157494,0.014363593867664181,0.01709649922859972,0.02293712723485138
