date,log_return,true_sigma
2014-04-09,-0.022831760070092313,0.0097475090435268
2014-04-10,-0.0012421699996567296,0.011448240979982096
2014-04-11,-0.0018973515134442496,0.010963521874232914
2014-04-14,-0.015117128017157467,0.010518493915025396
2014-04-15,0.009490116847784762,0.011003927381472782
2014-04-16,-0.0015162876841468454,0.010837137634541682
2014-04-17,0.020864211105575226,0.010393480176582775
2014-04-18,-0.007186945508256689,0.011506436228438058
2014-04-21,-0.003991466090651069,0.011219866207355296
2014-04-22,-0.006485346637582512,0.010812526039336759
2014-04-23,-0.0033946833408929943,0.010541501450361649
2014-04-24,0.0022880239090538983,0.010159941545660852
2014-04-25,0.012696793855670924,0.009754882539019563
2014-04-28,-0.00899726859464919,0.009977118945050241
2014-04-29,-0.005277886231744402,0.009940043312784164
2014-04-30,-0.01103784886122204,0.009674437063652914
2014-05-01,0.0009854760188297944,0.009843018630291996
2014-05-02,-0.002059984720979493,0.009445388776426119
2014-05-05,0.012398737962064157,0.009100445811375656
2014-05-06,0.0005419044228663169,0.009373510536421005
2014-05-07,-0.0006915365231908864,0.009004252899447488
2014-05-08,-0.003543904350198077,0.008665015521761948
2014-05-09,0.00045490948595755006,0.008419174400416111
2014-05-12,0.004870006632874645,0.008111375375268754
2014-05-13,-0.003937202299628498,0.007921030619078187
2014-05-14,-0.00578108591065603,0.007748777619816111
2014-05-15,-0.0025652133984916817,0.007693852244395526
2014-05-16,0.009760923552572055,0.0074851498834021014
2014-05-19,-2.4169920349667454e-05,0.007699733651433779
2014-05-20,0.004075750073629512,0.0074417261976742685
2014-05-21,0.007786976259586334,0.007270779807432026
2014-05-22,0.01359604015093002,0.007336608000156963
2014-05-23,0.0059859923044895316,0.008010227004520667
2014-05-26,-0.0015724700091901893,0.00788384753294674
2014-05-27,0.007944083613346824,0.0076343406582097696
2014-05-28,0.0027852294057336387,0.007673851185971434
2014-05-29,0.0013891886816434114,0.0074442578338567815
2014-05-30,0.0037802848674758256,0.007206839095482101
2014-06-02,-0.0006532926618365051,0.007043117085374601
2014-06-03,0.00017729055770354419,0.006837496264538192
2014-06-04,-0.0006208786620261028,0.006639619790435905
2014-06-05,-0.0012404188863184926,0.006463482450149622
2014-06-06,-0.009324597118240439,0.006311994096721041
2014-06-09,0.009442536462230394,0.006751219090815837
2014-06-10,0.003478364293795411,0.007029834988194403
2014-06-11,0.007841810993292732,0.006869233892832767
2014-06-12,0.0010506347256269998,0.006984261731915327
2014-06-13,0.005632900556991923,0.006776885467085342
2014-06-16,0.005082057476870147,0.006741015681692982
2014-06-17,0.0007141375903463776,0.006676584698515773
2014-06-18,-0.003331050524950781,0.0064902059524654075
2014-06-19,-0.005121294031031464,0.0064097310259365586
2014-06-20,0.0067829010414556055,0.006442367761082346
2014-06-23,0.01320105982255046,0.006520098141275771
2014-06-24,-0.008725366918687319,0.0072914926759862705
2014-06-25,-0.0025794651580161028,0.007527142252031518
2014-06-26,0.0008236909576980706,0.007331489063405954
2014-06-27,-0.0052525719395630985,0.007098171649449219
2014-06-30,0.029486695946287986,0.007070573060376936
2014-07-01,0.0017089754224015696,0.01068700081465886
2014-07-02,0.0002793191706730228,0.010242446851071521
2014-07-03,0.016739999148924992,0.009819411476743247
2014-07-04,0.004783763672329857,0.010482259458876415
2014-07-07,-0.0032121238419970193,0.010117214909396434
2014-07-08,0.0014888603281301956,0.00975831045028226
2014-07-09,0.009135296712654506,0.009369118856091171
2014-07-10,-0.005209634231877678,0.009325653718150454
2014-07-11,-0.01054908845688268,0.009103792033472337
2014-07-14,-0.0004366013593435869,0.009292885176740559
2014-07-15,0.01777022761849066,0.008932643572077749
2014-07-16,0.009090746529976974,0.009883004099299054
2014-07-17,0.010352993797955056,0.009788282132196163
2014-07-18,6.627295440970397e-05,0.009797751748851715
2014-07-21,0.008384917836542678,0.0094027333755095
2014-07-22,-0.0071753808489947585,0.009302903298484327
2014-07-23,0.0006106241803651803,0.009197963171106131
2014-07-24,-0.0019228697277834496,0.008839867242445714
2014-07-25,-0.004357341326522169,0.008532206713100841
2014-07-28,0.004651806526445075,0.008331038196801283
2014-07-29,0.007492243425450153,0.00811446717212833
2014-07-30,0.002013009661861422,0.008072882830095676
2014-07-31,0.008316964228968033,0.007799835211628455
2014-08-01,0.0042756037353265716,0.007851247084142777
2014-08-04,0.00647656215948046,0.0076562580536402615
2014-08-05,-0.013364641305009568,0.007590388808567643
2014-08-06,-0.001219220380527722,0.008320508657530033
2014-08-07,0.0036963413449415277,0.008033942704884991
2014-08-08,0.0002750740124223813,0.007804302639333504
2014-08-11,0.020284270472954915,0.0075379355962802
2014-08-12,0.007589294433361107,0.009189766830560183
2014-08-13,0.002692381454677775,0.00905689133229987
2014-08-14,0.0037114928237354673,0.00872978095143314
2014-08-15,-0.004970105336130773,0.00845063682846191
2014-08-18,-0.002354497025882428,0.008286476978606192
2014-08-19,0.00024624124780689785,0.00802813695118208
2014-08-20,0.005289124292627649,0.007746679036631551
2014-08-21,-0.0005534235820689572,0.007605576204742608
2014-08-22,-0.0005189803390031179,0.007358606292294281
2014-08-25,0.0020255022145313816,0.007128621436364515
2014-08-26,0.00040637674028646723,0.006922549514826118
2014-08-27,-0.012181194525344686,0.0067179032318036664
2014-08-28,-0.0013309477913171284,0.0074486386015070495
2014-08-29,-0.008325431211958332,0.00722510795071168
2014-09-01,0.007730241656791675,0.007430546769629681
2014-09-02,0.0028759595022157763,0.007474880221069574
2014-09-03,-0.0031589905081799764,0.007262097876777548
2014-09-04,-0.00020212558058677445,0.007108819588217397
2014-09-05,0.0026290549344643063,0.006893563865702136
2014-09-08,-0.0027653061714003804,0.006718015368141108
2014-09-09,0.0019028678249252081,0.006593294729447557
2014-09-10,0.013496551427804586,0.006425093376843769
2014-09-11,0.002360094628249896,0.007257166825441665
2014-09-12,0.00032640281697084893,0.007048164261787993
2014-09-15,0.007982249497437909,0.006834571558889948
2014-09-16,-0.005721690916002296,0.006965554978433623
2014-09-17,0.011573642874019473,0.006983109305328431
2014-09-18,0.002512087436511126,0.00746307438883292
2014-09-19,-0.0030212197643807526,0.0072423484497849
2014-09-22,0.006234123918179214,0.007085080737127617
2014-09-23,-0.0029594199357645115,0.007057545346306883
2014-09-24,0.00037252975251096687,0.006912702697716526
2014-09-25,-0.006289877181817992,0.006708816037233037
2014-09-26,0.0070710519802783724,0.006796733475047076
2014-09-29,0.002154422008871963,0.006857865941234531
2014-09-30,0.004651819057972153,0.006674298593547139
2014-10-01,0.007585298543256878,0.0065932271054055195
2014-10-02,0.008587483807799407,0.006718608169321595
2014-10-03,-0.011168319803591911,0.006917970635012901
2014-10-06,-0.0021676866060915067,0.0074809398406431755
2014-10-07,0.01263492424144685,0.007275805038320894
2014-10-08,0.002903574098120821,0.007837353888127197
2014-10-09,-0.006660986088032584,0.007598939257987317
2014-10-10,-0.003173775433212673,0.00762048999751082
2014-10-13,-0.004675635443921565,0.007439382440541712
2014-10-14,0.002726836007176615,0.007345266922777313
2014-10-15,-0.013255939445798207,0.007138231954650291
2014-10-16,0.0006955184576306053,0.007937064287094368
2014-10-17,0.0033522027802584914,0.007661615283026411
2014-10-20,-0.005517847101750899,0.007448564876979366
2014-10-21,0.0056165675294689195,0.007404739398055661
2014-10-22,-0.0015980688904695187,0.007310368667891873
2014-10-23,-0.005375503250280486,0.007102780617474973
2014-10-24,0.0049331928159625105,0.007082814858903546
2014-10-27,0.005994492425116772,0.006980107132160259
2014-10-28,0.0005286721857848497,0.006947291686662098
2014-10-29,-0.0019237959031372233,0.0067408042078929194
2014-10-30,-0.004008320520678411,0.006585178825106983
2014-10-31,-0.00015119054418806543,0.006531012054509413
2014-11-03,0.006127893971575354,0.0063578794059434415
2014-11-04,-0.00019388370936877601,0.006396422651052016
2014-11-05,0.0037612748111245414,0.0062338846978406935
2014-11-06,-0.0009053971236490535,0.006150289396025943
2014-11-07,-0.0019936785793089446,0.006016765324939567
2014-11-10,0.004664021453526054,0.005922735272355836
2014-11-11,0.003130992451330399,0.005912532432807552
2014-11-12,0.001583987895434291,0.005832324193185567
2014-11-13,-0.0011525829603467748,0.0057191264477690785
2014-11-14,-0.016160934464311397,0.0056263708576915605
2014-11-17,0.0011377804427528866,0.007259296322880002
2014-11-18,0.006337873659272334,0.007032793605992846
2014-11-19,-0.0017498149390614403,0.007017166723327481
2014-11-20,-0.0020019421795001015,0.006835312671815314
2014-11-21,-0.004692972674024772,0.006674588119344597
2014-11-24,0.006472909541217825,0.006652253086140055
2014-11-25,-0.0006247157024819995,0.006684405424632737
2014-11-26,-0.0007691698201928428,0.006504947895693429
2014-11-27,0.008295909440731757,0.006341275563773964
2014-11-28,-0.001725560500067312,0.006561455213501984
2014-12-01,0.004277285638630002,0.006414333529687236
2014-12-02,0.009371332984903346,0.006338038979899616
2014-12-03,0.00824487855911579,0.006667061437693296
2014-12-04,0.005480097953271737,0.006841300234912617
2014-12-05,0.0028952790006643646,0.006790225332323544
2014-12-08,0.00019673544627593024,0.006629889363830851
2014-12-09,5.401145321588466e-05,0.00644726664797861
2014-12-10,0.0028978953308904406,0.006279047297945177
2014-12-11,-0.013209547392951876,0.006159852565953332
2014-12-12,-0.015620849807859483,0.00715440706476932
2014-12-15,-0.0032311760897589547,0.008298043762585498
2014-12-16,0.0023197413486773697,0.008067559188393279
2014-12-17,0.00620118491439864,0.007800120307949924
2014-12-18,0.0033709643334567376,0.007704412365060483
2014-12-19,-0.004138901266522131,0.007488762768183116
2014-12-22,0.008530469716550642,0.007361722856448504
2014-12-23,0.008747737293503765,0.007478939937124489
2014-12-24,0.0006954378229814877,0.007601519713966169
2014-12-25,-0.005824430314155454,0.007349003159684096
2014-12-26,0.001700906680210311,0.007335321138220931
2014-12-29,0.002704407333426838,0.007109262741600821
2014-12-30,0.002449657281743101,0.006919263544015038
2014-12-31,0.0036826299619458504,0.006737409017840783
2015-01-01,0.004977632561503258,0.006607854638556157
2015-01-02,0.0019746159222513095,0.006549908709312371
2015-01-05,-0.009778171911783698,0.006386323908145124
2015-01-06,0.004162211352267112,0.006867159906513446
2015-01-07,0.005363098809617935,0.006746483530147918
2015-01-08,-0.0015302323204221071,0.006697425955012119
2015-01-09,0.0027441813671243475,0.0065345015450739554
2015-01-12,-0.0027004431818200914,0.00639004283232909
2015-01-13,0.002131100084331197,0.006290374359599359
2015-01-14,-0.003504357779614185,0.006150184356937844
2015-01-15,0.001546368389572724,0.0061094256162149314
2015-01-16,-0.005997063724918754,0.0059732875511390405
2015-01-19,0.00021682387908078586,0.006122833879453679
2015-01-20,0.007570473446551769,0.005978846071031091
2015-01-21,-0.009935158319993764,0.0061782900456070385
2015-01-22,5.152477615250441e-05,0.006713087473878851
2015-01-23,-0.0023034022186074364,0.006524958198399942
2015-01-26,-0.004019014973697806,0.0063989293371409725
2015-01-27,0.0030450968916451997,0.006362812797981053
2015-01-28,0.0035858626502308453,0.0062413980394592115
2015-01-29,-0.004393523863779418,0.006149906373430082
2015-01-30,0.0004120907170951474,0.00616075803989985
2015-02-02,0.0019997432907684436,0.006013323865129271
2015-02-03,0.0009486190204881458,0.005892707010474584
2015-02-04,-0.003814711468710164,0.005767815621377835
2015-02-05,0.004823721130902384,0.005781891225425007
2015-02-06,0.008609606636594954,0.005795067271551467
2015-02-09,0.000787624902922984,0.006122563335536078
2015-02-10,-0.013261455202171589,0.005978613707597114
2015-02-11,-0.007907189983371641,0.007022795143011887
2015-02-12,0.004824121117610294,0.007214024808105429
2015-02-13,-0.000276791913690607,0.0070946303930469546
2015-02-16,-0.000644810358395875,0.006881037336530374
2015-02-17,0.004233044689942187,0.00668720080486505
2015-02-18,0.004246439267013785,0.006584955501497139
2015-02-19,0.014318876010360332,0.006492175262232338
2015-02-20,-0.0043252614376046335,0.007430370946807727
2015-02-23,0.004064804043134947,0.0073179247742612575
2015-02-24,0.006065259517842189,0.007156357099170506
2015-02-25,0.004477749008886853,0.007111249631241892
2015-02-26,-0.009828835917123439,0.006984173763607989
2015-02-27,0.01139274099210913,0.007378048722831254
2015-03-02,0.00664839236430451,0.007777158039188781
2015-03-03,-0.0004988065882118192,0.0077110301998566865
2015-03-04,-0.0071563806816738965,0.007456124813657835
2015-03-05,0.010771623631910502,0.007531535748077973
2015-03-06,-0.0028127434512512707,0.00784169164243077
2015-03-09,-0.0010207080446734624,0.007630259272618223
2015-03-10,0.00687736213997036,0.007388083320267138
2015-03-11,-0.004428912047994175,0.007374215718409296
2015-03-12,0.0012840905431458077,0.007272185753514567
2015-03-13,0.028661480956915866,0.007045949255327225
2015-03-16,-0.007693271708523604,0.010494111758158498
2015-03-17,0.0061594706667177,0.010319114280626214
2015-03-18,-0.007662322191268178,0.01001988404329893
2015-03-19,0.001675827400276269,0.009883731527179722
2015-03-20,0.008359293300359687,0.009488410805674943
2015-03-23,0.02620032322697648,0.009379148412836337
2015-03-24,-0.0017941164178937553,0.011576360031231522
2015-03-25,0.0012168734163012802,0.011091976290388165
2015-03-26,-0.003378939410653759,0.010619315270933424
2015-03-27,-0.006839734640799957,0.01023213393272653
2015-03-30,0.0040205114508699916,0.01002679633299276
2015-03-31,-0.006137196681057217,0.009668221155054424
2015-04-01,-0.0001261569411359167,0.009468433907219327
2015-04-02,-0.0009422695077364576,0.009094915194274062
2015-04-03,0.0049111436155737116,0.008752836423615443
2015-04-06,0.006631565905231162,0.008515138633779817
2015-04-07,0.002811248016516885,0.00838239317815957
2015-04-08,-0.0014251297421033827,0.008103419848769947
2015-04-09,-0.010296318720878626,0.007835519247810533
2015-04-10,-0.0022978012173668345,0.008159697637066705
2015-04-13,0.0026318043918683487,0.007908780835733705
2015-04-14,-0.01466284132648645,0.007658818451570516
2015-04-15,-0.0163988541448288,0.008554805119585234
2015-04-16,-0.0010539196418433167,0.009524280722623067
2015-04-17,0.016851279145506822,0.009156085640450342
2015-04-20,0.012885767174978259,0.009941813728152312
2015-04-21,0.0020547020744015676,0.010160131518133587
2015-04-22,0.005620848449083312,0.009751862032576459
2015-04-23,-0.004244861573394489,0.009470310390860688
2015-04-24,0.0004985114518677471,0.009193432325164176
2015-04-27,-0.00045322538210127567,0.008835568929214365
2015-04-28,-0.0032535615129555663,0.008504895152965439
2015-04-29,-0.0024407403107667065,0.00825996702954466
2015-04-30,-0.006771759095587408,0.008006009373107041
2015-05-01,0.0038700608183018007,0.007994801179616082
2015-05-04,-0.004929342647275681,0.0077739144647311275
2015-05-05,-0.010789510439648035,0.007664763037497141
2015-05-06,-0.001873063519678012,0.008066596361306168
2015-05-07,0.0064424686431303595,0.007811113467879483
2015-05-08,0.006805145968560697,0.00772898304651048
2015-05-11,-0.005197856048166782,0.007677489843347912
2015-05-12,0.007457161611719056,0.007592543075208054
2015-05-13,-0.0019255976251773541,0.007599618880531246
2015-05-14,-0.0018302603980073526,0.007378988299457831
2015-05-15,-0.0010536593988500226,0.007172093876475943
2015-05-18,0.009221589773424108,0.0069633430274471005
2015-05-19,0.0039269176126225415,0.0071919831590583
2015-05-20,0.0006699871388172644,0.007035030968663649
2015-05-21,0.005524895299695975,0.006822375415296346
2015-05-22,0.0073254017859626375,0.006775713357156465
2015-05-25,0.004702150637617749,0.006859019690283695
2015-05-26,-0.0007563474841237436,0.006764183734866166
2015-05-27,-0.010343926819672243,0.006580656210378591
2015-05-28,-0.0032287718569151006,0.0070980132750585526
2015-05-29,0.01944362506717564,0.006961028111744016
2015-06-01,-0.002099594246473773,0.008620858170164931
2015-06-02,0.004136403134632271,0.008332341042635825
2015-06-03,-0.0042102292074276265,0.008095862569628957
2015-06-04,-0.002293471688988131,0.007922347657519683
2015-06-05,-0.001062026713238952,0.007688401127160387
2015-06-08,-0.0004634887596528123,0.00744281901561087
2015-06-09,0.005302434539092245,0.007206265624886656
2015-06-10,0.0012678004523152156,0.007112124016843495
2015-06-11,0.004570960328009384,0.006897190633194931
2015-06-12,0.00013582339613006015,0.006792638088912643
2015-06-15,0.000545567444333863,0.006598223166440842
2015-06-16,-0.007905843167675458,0.006417402914738922
2015-06-17,-0.0004972471288520249,0.006687107753121236
2015-06-18,-0.003377645637431937,0.0065057842908099114
2015-06-19,0.010990615206281343,0.006426165043776398
2015-06-22,-0.010047261559402627,0.006926057900809756
2015-06-23,0.0010223052743521372,0.007353422900461289
2015-06-24,0.008148818540150832,0.007119506284967726
2015-06-25,-0.015025611982389003,0.00723180383945374
2015-06-26,-0.0018057547516252639,0.00826756664861676
2015-06-29,-0.0038496476810956633,0.007996418752063921
2015-06-30,-0.0013449521752735337,0.007814217578778853
2015-07-01,-0.01376360867596322,0.007564925949007731
2015-07-02,0.020178528497294172,0.008353522415691152
2015-07-03,-0.011412313359694722,0.009786866800974386
2015-07-06,0.01673102949280294,0.009977812504170343
2015-07-07,0.0058199741766672385,0.01061493163441194
2015-07-08,-0.002944512333447513,0.010279750301546625
2015-07-09,-0.0004122223355988114,0.009902278164804042
2015-07-10,-0.006968536466514441,0.009503482179443735
2015-07-13,0.008398295633337131,0.00936733041680695
2015-07-14,-0.0029181481109666024,0.009271614591687922
2015-07-15,2.4355345841431495e-05,0.008961096603864993
2015-07-16,-0.004607379581111955,0.008619119800558697
2015-07-17,0.001101581409003329,0.008423011908907018
2015-07-20,-0.009517575056629118,0.008116733867213042
2015-07-21,-0.006695009819095847,0.008325945988610705
2015-07-22,-0.0058137856657863324,0.008278326657512814
2015-07-23,0.007379499028137124,0.008177208214196192
2015-07-24,0.0005168842322196544,0.008121961666416376
2015-07-27,0.012057658195521043,0.007833878859533582
2015-07-28,-0.015744526139402238,0.008241301427834202
2015-07-29,0.009586432221535384,0.009178121521394104
2015-07-30,-0.012007230198440095,0.009187991251446335
2015-07-31,-0.0046686679148635665,0.00951271409703512
2015-08-03,-0.0054268562003038975,0.00925093329258561
2015-08-04,-0.0012001795777228758,0.00904610413708622
2015-08-05,-0.0022654722401733722,0.00871091550302424
2015-08-06,0.003856376343608314,0.008420443631284448
2015-08-07,-0.0016869691215324065,0.00816790700398025
2015-08-10,0.0038236373702299426,0.007901003800668974
2015-08-11,0.008266182809743184,0.007685505850747245
2015-08-12,0.0038102288844369067,0.007745023421425604
2015-08-13,0.002487792162237244,0.007540786314435444
2015-08-14,-0.01731855848217706,0.007313905784900387
2015-08-17,0.005044558967126207,0.008691603888695143
2015-08-18,0.00413319921440997,0.008464149197564837
2015-08-19,-0.00010653191269717846,0.008217886005372724
2015-08-20,-0.0027530569560046837,0.007925258092608745
2015-08-21,0.0023086947863002628,0.0077055392164166675
2015-08-24,0.010354458908422067,0.007463210522326223
2015-08-25,-0.0003186345374997498,0.007739404951333603
2015-08-26,0.0029390827657770615,0.007480786262227613
2015-08-27,-0.0025292735423965472,0.007269241829110165
2015-08-28,0.0021909679073388202,0.007091671802096421
2015-08-31,0.002743532747155269,0.006891398831215368
2015-09-01,-0.010505907001802579,0.006718996591812913
2015-09-02,0.0032225902549545605,0.007233313403641539
2015-09-03,-0.025756047152942343,0.007048527529312785
2015-09-04,-0.0016258948143129163,0.01009276806758853
2015-09-07,-0.0035946413875827545,0.009697377214507181
2015-09-08,-0.007434290477096922,0.009379578850024727
2015-09-09,0.0009276247875803731,0.009285207951007029
2015-09-10,-0.0016244563925207007,0.008922343137361172
2015-09-11,-0.0037616949066494325,0.008602816489489483
2015-09-14,0.0038811293127407457,0.008370219225016623
2015-09-15,-0.006752599549826332,0.008122134923880054
2015-09-16,-0.0018889239394241676,0.008098159307395238
2015-09-17,0.0012125084312449316,0.007840836840428784
2015-09-18,-0.0028280980369246593,0.0075743952619050925
2015-09-21,-0.007257831666435576,0.007383794156711293
2015-09-22,0.0009273780035862502,0.007475499361714607
2015-09-23,0.0027063928199185638,0.007232523335111467
2015-09-24,-0.004072161830525865,0.007033342587682031
2015-09-25,0.003592789477758281,0.006942153143261318
2015-09-28,-0.0049810256773666645,0.006792596630033488
2015-09-29,-0.0009904851363024003,0.006777076322322501
2015-09-30,0.0045652344277327134,0.006596484730979745
2015-10-01,0.005067478363449056,0.006518001242838014
2015-10-02,0.010569799244798962,0.006473395930230139
2015-10-05,0.0007390960403851541,0.0069156661233038446
2015-10-06,-0.005987753856146513,0.006711808064108613
2015-10-07,0.007959928024976507,0.006775751378874935
2015-10-08,-0.0161022069603727,0.006911712390176505
2015-10-09,-0.0032218694174946157,0.008188116598123851
2015-10-12,-0.0038761969559914454,0.007965482599246244
2015-10-13,0.0057250911494296525,0.007786919141664149
2015-10-14,0.017582396652422227,0.007665287010185713
2015-10-15,-0.0001832938644719549,0.008844525113590018
2015-10-16,-0.01565851583256973,0.008511193410847277
2015-10-19,0.00883981220025247,0.009385317398046674
2015-10-20,-0.001887664787186024,0.009318796156087343
2015-10-21,-0.007258463300536524,0.008978420856125807
2015-10-22,0.003722508323858568,0.008908778658469698
2015-10-23,0.0005560494978627118,0.008617451378385122
2015-10-26,0.005363994380629065,0.008296666364067277
2015-10-27,-0.006572772004171647,0.008114424242530342
2015-10-28,-0.004479753683836929,0.008078454122839793
2015-10-29,0.0008167600370813388,0.007919540053152046
2015-10-30,0.003920123410599532,0.007645602013041151
2015-11-02,0.019087647661413375,0.007452884452286611
2015-11-03,-0.000228859300073137,0.008923619761061631
2015-11-04,-0.0005084146716710786,0.008585475499141147
2015-11-05,0.006863903039895548,0.008271680760505749
2015-11-06,0.017116249260339812,0.008174262859453702
2015-11-09,0.007435168625359633,0.009177401327415036
2015-11-10,0.006698387486610202,0.009036036228400655
2015-11-11,-0.004037943399515687,0.008863326477322468
2015-11-12,0.004721022991894395,0.008622652436635818
2015-11-13,-7.144614541231172e-05,0.008386923413658164
2015-11-16,-0.0008332392335825038,0.008082855928920132
2015-11-17,-0.004155628347364538,0.0078065040907712635
2015-11-18,-0.0077243201130684815,0.007653845146853205
2015-11-19,-0.00609209620171855,0.007754635148386116
2015-11-20,-0.006388734626948051,0.0077199344714021885
2015-11-23,0.005919698285295077,0.007709346444369358
2015-11-24,0.002978715471960687,0.007605292282330104
2015-11-25,-0.0005045510734803587,0.007385658133232126
2015-11-26,-0.00037755594706592645,0.00715359219438867
2015-11-27,0.004511833830840674,0.006936721236324488
2015-11-30,-0.0033837691035662255,0.006825970715900401
2015-12-01,-0.005227043755513519,0.006718718746076673
2015-12-02,-0.001989441714395254,0.006726885300359982
2015-12-03,-0.0011649952768021162,0.006574319193933998
2015-12-04,0.006460134835821434,0.006412587802057602
2015-12-07,-0.0006744550318896997,0.006469235709732791
2015-12-08,0.007618978059674052,0.00630684209181015
2015-12-09,0.013916271701715598,0.00646939095611442
2015-12-10,-0.001107746549011018,0.007353055495417529
2015-12-11,0.00017015856466368788,0.007132143473324796
2015-12-14,0.013546104477312375,0.006912989736827165
2015-12-15,0.0010800227540642645,0.007656797748012281
2015-12-16,-0.004919875524509815,0.007402081510641985
2015-12-17,-0.00808329110558741,0.0073254169626898085
2015-12-18,0.007410491618186963,0.00749595832471057
2015-12-21,-0.00031793125626580364,0.00750938370557934
2015-12-22,-0.005425013890722306,0.007266724172352807
2015-12-23,-0.0006673927838429523,0.0072341699831957994
2015-12-24,-0.007163662159148005,0.0070149068621141
2015-12-25,0.008745310325636056,0.007140487649375671
2015-12-28,0.002011452739785076,0.0073025145582245226
2015-12-29,0.0180689825339716,0.007083558860949861
2015-12-30,-0.009708590415484367,0.00847659467623686
2015-12-31,0.0042839589533152835,0.008660520598461499
2016-01-01,-0.004588789915550916,0.008405333007178736
2016-01-04,0.00556519228911646,0.008225346393300437
2016-01-05,-0.023208126290447655,0.008058733448555079
2016-01-06,-0.004095602391394532,0.010267175195333895
2016-01-07,0.006810962363345467,0.009927888131405134
2016-01-08,0.0011290895684265344,0.009689836229310096
2016-01-11,0.001550233011961226,0.00930243483344945
2016-01-12,-0.001967059362058471,0.00894259490292775
2016-01-13,0.0010723027427237426,0.008629015806553843
2016-01-14,0.009853535988649192,0.00830903874374929
2016-01-15,0.002913359794208802,0.008434168791285277
2016-01-18,0.026203684502910274,0.008153994562152087
2016-01-19,0.0040407438801884545,0.010709491881021117
2016-01-20,0.015986254049242473,0.010306640776348948
2016-01-21,-0.004254399622106404,0.010806946138555668
2016-01-22,-0.0208521238650773,0.010436446790877334
